DATE,TV,Google Ads,Social Media,Radio,Print,Seasonality,Trend,Macroeconomic,Sales
2023-10-16,122262.86,113536.76,121472.03,126955.35,126146.68,-0.97,7.92,0.95,3175515.97
2023-10-17,108978.78,135504.81,171830.86,75225.02,109815.12,-0.96,7.92,0.95,3189304.36
2023-10-18,139052.24,64658.77,165552.85,155391.88,66365.98,-0.96,7.93,0.95,3242974.64
2023-10-19,146845.34,150016.72,79398.54,158000.79,141404.17,-0.95,7.94,0.95,3243969.17
2023-10-20,100960.12,145697.16,148716.55,107702.52,161116.32,-0.95,7.94,0.95,3184092.93
2023-10-21,77397.46,122068.66,111495.05,99654.55,104412.3,-0.94,7.94,0.95,3269151.48
2023-10-22,113799.16,153453.97,114972.87,130919.79,115316.06,-0.93,7.95,0.95,3315572.83
2023-10-23,79668.54,50301.3,49231.88,132843.96,106052.16,-0.93,7.96,0.95,3217445.35
2023-10-24,160401.62,84266.56,94888.43,75820.25,115911.08,-0.92,7.96,0.95,3344291.18
2023-10-25,104096.06,77940.9,75615.29,84203.35,96413.24,-0.91,7.96,0.95,3209669.67
2023-10-26,89040.35,121644.38,124841.76,60329.58,98963.07,-0.91,7.97,0.95,3400762.03
2023-10-27,105540.41,68495.78,132132.42,112271.95,127171.53,-0.9,7.98,0.96,3281755.89
2023-10-28,59586.21,122724.85,37765.41,119998.84,170368.72,-0.89,7.98,0.96,3317227.57
2023-10-29,70851.58,141116.08,99338.95,59502.23,57997.86,-0.88,7.98,0.96,3223177.02
2023-10-30,136012.42,120856.09,133655.85,86344.03,96885.63,-0.88,7.99,0.96,3322707.16
2023-10-31,80293.17,108512.53,94399.63,59582.38,64586.19,-0.87,8.0,0.96,3345475.35
2023-11-01,68592.67,70363.8,121871.91,73036.01,147760.75,-0.86,8.0,0.96,3338181.94
2023-11-02,116099.58,74594.47,110534.96,116530.51,82367.86,-0.85,8.0,0.96,3322975.23
2023-11-03,135571.12,137488.57,110249.81,77995.54,56703.98,-0.84,8.01,0.96,3312639.65
2023-11-04,121568.6,123380.47,91860.55,90975.22,119145.61,-0.83,8.02,0.96,3425530.97
2023-11-05,129881.43,98829.41,63502.58,51180.65,152329.33,-0.82,8.02,0.96,3379778.8
2023-11-06,77296.15,87462.71,66354.1,105609.71,119907.94,-0.81,8.02,0.96,3464705.86
2023-11-07,57345.68,39225.76,121280.58,98671.8,106143.94,-0.8,8.03,0.96,3370968.53
2023-11-08,145040.01,67874.43,100583.75,78131.22,112274.23,-0.79,8.04,0.96,3385370.94
2023-11-09,90319.6,157342.57,95844.63,94329.57,142445.22,-0.78,8.04,0.96,3457900.41
2023-11-10,92475.01,61586.33,87283.3,105408.85,73774.02,-0.77,8.04,0.96,3346172.35
2023-11-11,139845.82,105684.39,90844.33,75553.96,96644.59,-0.76,8.05,0.96,3377037.78
2023-11-12,116686.9,130223.32,131407.35,55712.12,86419.3,-0.75,8.06,0.96,3503162.66
2023-11-13,113676.63,62352.32,89942.68,154167.23,64964.04,-0.74,8.06,0.96,3400455.15
2023-11-14,164950.07,105541.31,59768.06,81001.82,90148.74,-0.72,8.07,0.96,3379047.39
2023-11-15,80694.45,128137.47,122309.55,97097.2,133231.63,-0.71,8.07,0.96,3574557.24
2023-11-16,127835.2,100374.98,93853.7,130325.19,116998.06,-0.7,8.07,0.97,3422751.97
2023-11-17,101710.39,186052.09,100941.88,205871.66,119329.32,-0.69,8.08,0.97,3513140.21
2023-11-18,108057.77,49942.02,148227.35,62665.41,104394.27,-0.67,8.09,0.97,3519057.06
2023-11-19,145854.05,131761.86,99383.18,113494.82,115699.71,-0.66,8.09,0.97,3386915.93
2023-11-20,115235.07,94815.95,108675.51,78773.43,75982.29,-0.65,8.09,0.97,3526099.42
2023-11-21,116148.88,123157.6,64632.3,83836.29,90714.7,-0.64,8.1,0.97,3574075.59
2023-11-22,132175.22,113239.21,93409.92,78393.64,105760.13,-0.62,8.1,0.97,3581729.7
2023-11-23,89051.42,78005.31,118285.78,66230.35,108325.48,-0.61,8.11,0.97,3621716.89
2023-11-24,74823.71,106869.89,53338.79,98761.26,109605.64,-0.59,8.12,0.97,3569858.27
2023-11-25,68655.72,44262.96,106025.35,55764.92,95849.94,-0.58,8.12,0.97,3637713.02
2023-11-26,41009.3,118097.43,103023.73,128404.23,88677.3,-0.57,8.12,0.97,3580637.33
2023-11-27,161686.21,108944.75,101238.62,101650.09,194733.14,-0.55,8.13,0.97,3557754.83
2023-11-28,66903.75,119159.81,131114.77,112673.05,127203.62,-0.54,8.14,0.97,3576722.04
2023-11-29,93362.39,131743.55,110033.16,86014.34,112394.42,-0.52,8.14,0.97,3581986.8
2023-11-30,91695.6,111028.6,144342.16,88983.88,93003.75,-0.51,8.14,0.97,3719206.55
2023-12-01,109222.2,104442.68,70192.31,108626.92,86463.44,-0.49,8.15,0.98,3606781.91
2023-12-02,124472.12,73567.95,104077.74,65078.48,96075.98,-0.48,8.16,0.98,3710141.77
2023-12-03,125814.2,78633.38,102534.0,89260.29,108784.87,-0.46,8.16,0.98,3697216.08
2023-12-04,82507.68,135602.04,67922.37,74211.59,43586.93,-0.45,8.16,0.98,3719592.63
2023-12-05,94986.35,143090.06,128688.85,73282.94,52918.31,-0.43,8.17,0.98,3807255.98
2023-12-06,108477.4,92856.69,169740.2,36704.85,80893.53,-0.42,8.18,0.98,3731639.42
2023-12-07,92539.27,101380.08,99489.82,140179.8,106214.18,-0.4,8.18,0.98,3798757.95
2023-12-08,148220.37,72861.57,115150.63,79403.84,92821.81,-0.39,8.18,0.98,3784801.96
2023-12-09,114729.25,135182.71,102535.55,134901.28,144343.64,-0.37,8.19,0.98,3790194.74
2023-12-10,122046.33,119962.5,78592.46,132063.77,55528.1,-0.35,8.2,0.98,3927788.58
2023-12-11,119886.44,158236.52,45377.19,61420.01,77459.64,-0.34,8.2,0.98,3755837.14
2023-12-12,135204.22,73650.31,78826.8,67347.66,145602.75,-0.32,8.2,0.98,3907591.42
2023-12-13,105430.65,88659.76,58241.25,176815.09,103933.58,-0.3,8.21,0.98,3891298.93
2023-12-14,61095.04,106943.38,151123.06,152527.78,126545.28,-0.29,8.22,0.99,3849956.08
2023-12-15,111990.64,119394.69,96546.71,99054.44,161537.41,-0.27,8.22,0.99,3970958.44
2023-12-16,80459.29,93529.97,89622.42,107721.19,79185.87,-0.26,8.23,0.99,3812750.19
2023-12-17,84141.5,73811.17,126674.61,81074.61,97020.57,-0.24,8.23,0.99,3894830.29
2023-12-18,117590.92,126442.23,66347.47,112970.58,91827.19,-0.22,8.24,0.99,3876353.64
2023-12-19,137148.49,121634.06,76994.08,78484.54,41362.21,-0.21,8.24,0.99,3973333.49
2023-12-20,100638.15,72511.78,102042.17,39029.39,90688.1,-0.19,8.25,0.99,3913116.6
2023-12-21,109264.99,140663.28,130863.07,60353.33,126431.87,-0.17,8.25,0.99,4006549.01
2023-12-22,151066.45,135105.96,115050.55,100632.78,116217.69,-0.15,8.25,0.99,3991781.43
2023-12-23,107222.6,104028.89,107449.75,66067.98,118572.5,-0.14,8.26,0.99,3993420.61
2023-12-24,178050.49,102387.94,102343.53,97981.68,88734.73,-0.12,8.26,0.99,4053179.88
2023-12-25,116965.29,116621.73,112007.08,67760.17,80317.08,-0.1,8.27,0.99,4036745.65
2023-12-26,47177.12,74148.91,106049.59,76529.38,138077.67,-0.09,8.28,1.0,4012240.3
2023-12-27,122600.25,100900.94,69100.83,125594.96,85080.49,-0.07,8.28,1.0,4223298.46
2023-12-28,111434.75,35428.49,101382.38,107424.42,108822.46,-0.05,8.28,1.0,4075487.26
2023-12-29,138692.58,126293.67,67789.34,99710.07,104900.04,-0.03,8.29,1.0,4005635.42
2023-12-30,120195.44,53155.2,102432.48,126368.92,143851.51,-0.02,8.3,1.0,4091131.11
2023-12-31,95846.32,145102.59,85580.56,114418.26,129142.37,0.0,8.3,1.0,4086638.49
2024-01-01,63271.05,90096.4,176181.45,143396.9,61142.24,0.02,8.3,1.0,4208117.56
2024-01-02,93729.3,93649.99,98803.17,86204.22,64373.4,0.03,8.31,1.0,4199738.43
2024-01-03,74484.39,81167.98,57872.81,87110.95,117367.29,0.05,8.32,1.0,4220470.3
2024-01-04,82584.3,91358.83,95974.59,60966.72,98069.87,0.07,8.32,1.0,4198941.61
2024-01-05,117657.35,142555.94,115580.76,87130.58,86344.85,0.09,8.32,1.0,4220408.12
2024-01-06,150097.14,25365.74,150200.92,128943.1,130468.84,0.1,8.33,1.01,4232782.07
2024-01-07,111840.15,138308.96,82316.43,138999.62,105623.78,0.12,8.34,1.01,4264238.27
2024-01-08,64123.51,110140.7,52527.16,128809.16,101573.72,0.14,8.34,1.01,4327045.2
2024-01-09,113338.08,63789.35,124505.11,46174.24,123394.86,0.15,8.34,1.01,4319070.19
2024-01-10,135898.94,67740.63,58582.04,132494.36,88746.73,0.17,8.35,1.01,4344262.59
2024-01-11,81706.51,150291.79,86915.34,44844.44,147055.57,0.19,8.36,1.01,4361223.67
2024-01-12,95979.48,71634.79,92271.39,126943.52,76358.57,0.21,8.36,1.01,4397450.12
2024-01-13,100440.65,65399.48,97911.0,88966.46,119707.87,0.22,8.36,1.01,4384606.88
2024-01-14,76453.05,134119.44,120674.93,121076.0,143014.99,0.24,8.37,1.01,4405097.82
2024-01-15,119448.41,110156.59,79490.97,60026.55,58681.14,0.26,8.38,1.01,4463531.38
2024-01-16,96371.56,71862.23,91788.12,135135.03,89699.94,0.27,8.38,1.01,4387749.83
2024-01-17,112585.97,106498.75,99571.89,56050.76,134266.22,0.29,8.38,1.01,4395096.73
2024-01-18,73375.23,69227.42,104487.94,79946.35,134717.34,0.3,8.39,1.02,4395435.4
2024-01-19,86876.25,133024.64,102934.82,70057.16,94855.13,0.32,8.4,1.02,4480686.3
2024-01-20,121671.44,131841.13,113080.17,47371.45,77959.87,0.34,8.4,1.02,4395619.61
2024-01-21,88815.01,115960.19,125315.19,102835.83,128678.07,0.35,8.41,1.02,4528131.56
2024-01-22,151808.92,110849.83,111779.02,154182.67,135506.47,0.37,8.41,1.02,4516229.14
2024-01-23,88010.91,152835.64,113607.57,180007.16,65060.1,0.39,8.41,1.02,4595028.17
2024-01-24,106740.54,99990.59,52533.3,102914.67,63882.59,0.4,8.42,1.02,4521245.41
2024-01-25,127977.72,64543.78,101506.83,133500.44,106757.7,0.42,8.43,1.02,4561153.82
2024-01-26,57449.03,113484.22,114385.23,106962.84,118880.82,0.43,8.43,1.02,4643836.72
2024-01-27,47175.74,162581.41,121868.24,114966.5,91027.93,0.45,8.44,1.02,4673213.88
2024-01-28,54230.31,69557.22,79229.48,89735.54,120378.81,0.46,8.44,1.02,4586298.83
2024-01-29,137877.52,89156.12,80228.82,105852.31,78695.9,0.48,8.44,1.02,4645559.42
2024-01-30,83444.26,112493.38,82776.98,116124.36,36559.19,0.49,8.45,1.02,4667264.63
2024-01-31,176745.98,98382.85,116092.42,82646.21,87282.97,0.51,8.46,1.03,4687204.76
2024-02-01,83072.57,70530.89,131016.43,97675.17,101896.96,0.52,8.46,1.03,4671271.71
2024-02-02,105536.54,133655.74,87776.2,98247.1,91724.8,0.54,8.46,1.03,4764243.8
2024-02-03,146263.3,169601.22,127238.87,124792.1,65241.9,0.55,8.47,1.03,4621354.51
2024-02-04,160182.79,105883.94,103704.39,68019.03,45530.53,0.57,8.48,1.03,4710334.26
2024-02-05,161845.11,72877.95,96271.43,98453.73,84577.34,0.58,8.48,1.03,4769220.17
2024-02-06,136250.99,53531.18,93658.47,157360.16,126929.67,0.59,8.48,1.03,4784994.78
2024-02-07,130721.88,107739.28,122398.34,134921.8,137685.92,0.61,8.49,1.03,4844954.04
2024-02-08,117775.81,133116.32,109767.33,140475.37,135631.4,0.62,8.5,1.03,4852277.72
2024-02-09,123350.83,114255.03,168274.76,100732.96,75522.71,0.64,8.5,1.03,4793003.13
2024-02-10,83464.43,99927.88,74433.26,109629.93,65388.81,0.65,8.5,1.03,4887046.32
2024-02-11,75454.03,82321.85,115543.05,130067.09,114899.04,0.66,8.51,1.03,4800977.92
2024-02-12,99898.77,67235.09,84123.97,146807.67,119053.0,0.67,8.52,1.03,4897701.59
2024-02-13,94894.46,125042.54,73921.39,41451.91,112005.09,0.69,8.52,1.03,4956006.26
2024-02-14,86403.16,127413.15,99673.99,60536.76,39578.1,0.7,8.52,1.03,4940391.58
2024-02-15,120891.62,53628.11,104120.57,139283.32,73993.46,0.71,8.53,1.04,4898934.14
2024-02-16,128659.16,147695.17,187545.21,91693.32,99109.34,0.72,8.54,1.04,4890890.89
2024-02-17,102652.21,117222.14,94475.63,79848.38,114616.55,0.74,8.54,1.04,4844712.64
2024-02-18,144325.9,141987.84,66094.64,62375.17,123019.22,0.75,8.54,1.04,4950156.05
2024-02-19,65749.33,59736.17,108190.32,83349.5,104327.61,0.76,8.55,1.04,4892175.18
2024-02-20,94190.22,59025.28,37760.8,57928.92,109923.51,0.77,8.56,1.04,4921402.46
2024-02-21,78495.33,95530.92,97241.3,162732.83,102545.96,0.78,8.56,1.04,4914457.51
2024-02-22,44003.9,115083.53,100480.76,99326.92,120568.58,0.79,8.57,1.04,4963718.65
2024-02-23,97519.58,153890.82,123838.01,98261.48,109385.97,0.8,8.57,1.04,4997887.74
2024-02-24,96347.57,121182.37,129208.67,117642.3,101972.13,0.81,8.57,1.04,5025315.08
2024-02-25,145403.49,92719.56,84892.91,128870.36,91948.94,0.82,8.58,1.04,4993753.77
2024-02-26,118924.35,69208.92,95481.58,128376.64,102438.74,0.83,8.59,1.04,5089180.91
2024-02-27,69274.4,136900.02,77016.38,132208.66,114537.74,0.84,8.59,1.04,5037033.38
2024-02-28,155622.78,71058.84,66158.12,81074.63,108024.26,0.85,8.59,1.04,5019569.93
2024-02-29,136631.01,148854.06,109296.84,91064.0,111424.79,0.86,8.6,1.04,5081565.43
2024-03-01,117462.93,91468.46,61792.43,123070.95,140281.66,0.87,8.6,1.04,5179501.56
2024-03-02,93205.48,147717.46,87561.19,84178.33,107954.92,0.88,8.61,1.04,5108930.44
2024-03-03,71216.82,120367.94,70144.78,99846.8,80530.04,0.88,8.62,1.04,5084649.94
2024-03-04,88833.8,95890.14,116490.5,111962.91,126508.2,0.89,8.62,1.04,5036808.82
2024-03-05,132662.46,84418.11,154042.9,123555.55,59014.05,0.9,8.62,1.04,5112365.92
2024-03-06,156537.59,89772.76,60952.36,46669.57,67557.6,0.91,8.63,1.05,5144999.88
2024-03-07,146297.31,112849.5,44409.45,121442.37,110075.42,0.91,8.64,1.05,5123551.05
2024-03-08,85334.52,102314.69,96253.39,92988.28,115491.9,0.92,8.64,1.05,5069093.95
2024-03-09,66411.48,82185.66,100470.93,121223.73,62648.46,0.93,8.64,1.05,5119021.61
2024-03-10,104226.59,95031.06,106559.78,123307.95,88515.48,0.93,8.65,1.05,5243214.64
2024-03-11,46946.82,102357.31,86610.38,148237.45,81817.49,0.94,8.66,1.05,5250873.75
2024-03-12,109695.03,36137.98,93980.82,140603.61,85399.71,0.95,8.66,1.05,5143273.45
2024-03-13,95571.92,113745.04,111025.31,140397.15,128307.93,0.95,8.66,1.05,5229418.47
2024-03-14,86018.9,70608.36,131212.93,143310.11,121195.16,0.96,8.67,1.05,5144767.82
2024-03-15,52158.91,65400.03,41348.54,108741.37,99426.33,0.96,8.68,1.05,5281566.49
2024-03-16,115408.0,49379.67,88931.82,100965.55,83621.14,0.97,8.68,1.05,5231003.38
2024-03-17,84018.97,46183.23,106414.26,126184.51,59510.51,0.97,8.68,1.05,5273348.69
2024-03-18,64902.49,59336.57,72460.72,121962.43,142605.55,0.97,8.69,1.05,5146969.24
2024-03-19,13832.13,78729.37,151935.09,90728.01,117763.42,0.98,8.7,1.05,5273193.32
2024-03-20,99174.55,158597.77,80937.7,112144.7,78799.93,0.98,8.7,1.05,5245244.09
2024-03-21,153167.55,84223.61,98761.22,98947.11,121587.98,0.98,8.7,1.05,5294267.13
2024-03-22,149837.78,105332.5,116680.66,74382.01,97893.29,0.99,8.71,1.05,5303182.16
2024-03-23,86287.11,112014.44,82261.46,138713.82,91386.71,0.99,8.72,1.05,5266219.71
2024-03-24,81933.64,103931.96,44602.81,101655.98,113056.35,0.99,8.72,1.05,5238102.86
2024-03-25,114063.23,97676.7,87140.36,161461.25,77755.05,0.99,8.73,1.05,5312064.18
2024-03-26,70048.44,64141.19,130883.22,51235.23,89687.3,1.0,8.73,1.05,5274726.17
2024-03-27,109053.76,143527.83,89893.15,83296.64,103643.83,1.0,8.74,1.05,5238468.07
2024-03-28,122982.41,154215.9,74606.97,100979.17,85016.46,1.0,8.74,1.05,5240190.61
2024-03-29,136808.0,49520.24,127770.17,134121.43,120072.56,1.0,8.75,1.05,5216147.59
2024-03-30,96995.38,69279.14,90076.75,111984.08,156072.0,1.0,8.75,1.05,5268014.85
2024-03-31,93889.79,91605.69,84695.18,109314.18,77371.06,1.0,8.75,1.05,5351902.9
2024-04-01,73660.52,71063.87,104483.68,66182.09,50046.24,1.0,8.76,1.05,5308613.3
2024-04-02,75193.59,115178.97,123122.51,65291.76,39947.79,1.0,8.76,1.05,5275901.37
2024-04-03,93205.63,78151.83,171451.41,109675.14,95485.96,1.0,8.77,1.05,5345014.4
2024-04-04,111020.97,164951.68,124817.08,59076.82,80105.06,1.0,8.78,1.05,5265243.23
2024-04-05,127407.54,135716.46,134795.2,84043.67,106235.82,1.0,8.78,1.05,5313443.53
2024-04-06,75904.63,106377.22,84821.01,115027.52,103977.93,1.0,8.78,1.05,5301216.77
2024-04-07,144780.66,130809.59,69223.96,70530.27,51903.49,0.99,8.79,1.05,5350390.82
2024-04-08,91866.29,133177.01,101869.94,148160.68,45553.49,0.99,8.8,1.05,5233522.63
2024-04-09,99358.98,83081.58,103215.1,136718.09,108878.0,0.99,8.8,1.05,5270537.91
2024-04-10,77583.65,75513.48,67644.62,52857.4,104062.87,0.99,8.8,1.05,5231513.6
2024-04-11,27272.79,102344.29,94741.16,72028.86,87225.46,0.98,8.81,1.05,5300539.23
2024-04-12,126521.36,125849.08,111979.53,31426.68,50285.69,0.98,8.82,1.05,5373899.33
2024-04-13,122105.32,104171.81,110811.8,76522.26,114141.74,0.98,8.82,1.05,5287580.75
2024-04-14,91560.17,52690.11,115128.64,122991.65,138156.99,0.97,8.82,1.05,5286561.06
2024-04-15,102009.72,75915.27,108728.94,87583.15,108339.47,0.97,8.83,1.05,5354641.79
2024-04-16,115478.18,97780.81,84789.74,113823.92,74575.78,0.96,8.84,1.05,5363162.53
2024-04-17,53123.62,97730.03,84582.98,54329.97,101336.56,0.96,8.84,1.05,5303706.11
2024-04-18,84128.42,159176.27,64031.46,123939.26,59016.58,0.95,8.84,1.05,5340491.79
2024-04-19,123827.94,58420.36,153543.25,83346.72,131738.82,0.95,8.85,1.05,5250252.5
2024-04-20,62371.32,115167.68,100403.51,100365.09,102455.33,0.94,8.86,1.05,5370567.49
2024-04-21,108806.74,144673.39,93254.41,97213.76,46955.29,0.94,8.86,1.05,5406398.64
2024-04-22,59302.55,168143.49,72136.24,61853.54,90979.77,0.93,8.86,1.05,5322046.17
2024-04-23,113992.9,87868.08,188069.74,65407.47,113899.05,0.92,8.87,1.05,5188520.39
2024-04-24,98930.76,114742.88,67800.16,129033.83,90008.57,0.92,8.88,1.05,5261308.17
2024-04-25,51546.05,117092.81,87134.56,111969.76,91723.13,0.91,8.88,1.05,5316076.91
2024-04-26,134942.18,105864.45,112475.11,131501.47,63267.93,0.9,8.88,1.05,5260312.89
2024-04-27,77962.25,97034.64,118006.39,109739.75,116996.23,0.9,8.89,1.04,5340685.7
2024-04-28,75692.43,113079.26,128737.96,104289.72,80545.92,0.89,8.9,1.04,5301912.14
2024-04-29,106017.08,24032.62,154228.26,48219.68,35306.64,0.88,8.9,1.04,5232350.85
2024-04-30,134459.12,120462.08,115184.73,91889.0,88862.28,0.87,8.91,1.04,5264203.33
2024-05-01,69525.35,103785.34,68319.08,99178.47,129434.49,0.86,8.91,1.04,5212560.56
2024-05-02,101850.4,93325.75,92291.65,158593.22,88392.12,0.85,8.91,1.04,5242535.02
2024-05-03,112864.5,161405.87,109234.97,120608.7,152139.55,0.85,8.92,1.04,5218099.17
2024-05-04,120793.17,79751.98,162046.78,146081.84,112869.04,0.84,8.93,1.04,5298486.59
2024-05-05,105293.25,87907.72,58065.84,117926.13,110162.74,0.83,8.93,1.04,5339226.86
2024-05-06,88989.16,159746.6,136077.3,78660.9,96148.05,0.82,8.94,1.04,5155306.03
2024-05-07,75172.29,75038.16,105397.43,103513.73,97951.41,0.81,8.94,1.04,5123907.78
2024-05-08,102584.32,83496.54,125134.92,107086.71,92097.29,0.8,8.94,1.04,5200780.72
2024-05-09,67835.83,95589.24,96940.16,71825.33,90931.92,0.79,8.95,1.04,5129859.77
2024-05-10,12359.49,125222.03,74727.02,88468.38,115926.01,0.77,8.96,1.04,5200606.24
2024-05-11,113096.79,106234.08,122526.18,93826.99,71925.06,0.76,8.96,1.04,5228035.24
2024-05-12,127118.05,61221.24,119632.93,148168.59,67723.19,0.75,8.96,1.04,5257368.85
2024-05-13,29112.03,84034.94,129161.71,37577.78,66304.15,0.74,8.97,1.04,5184588.97
2024-05-14,69708.08,81779.37,99600.86,136174.55,161369.64,0.73,8.98,1.04,5156507.28
2024-05-15,118574.63,97683.37,82005.34,71896.14,115910.29,0.72,8.98,1.04,5058683.06
2024-05-16,161724.86,112775.31,53236.39,58837.62,109134.77,0.71,8.98,1.04,5150144.19
2024-05-17,100623.81,112546.17,124581.2,135398.26,68274.56,0.69,8.99,1.03,5143431.2
2024-05-18,78159.91,46719.65,112716.68,121956.94,118700.27,0.68,9.0,1.03,5162649.47
2024-05-19,94513.11,131918.23,71026.52,137635.56,96502.86,0.67,9.0,1.03,5085919.27
2024-05-20,141246.29,107577.07,83842.79,124021.06,106425.07,0.66,9.01,1.03,5090044.04
2024-05-21,80621.07,141535.96,85997.24,161795.35,70701.39,0.64,9.01,1.03,5028164.63
2024-05-22,76024.24,113325.95,55510.47,116761.72,104808.07,0.63,9.02,1.03,4977587.29
2024-05-23,85517.69,133039.69,75469.53,95305.68,87284.99,0.62,9.02,1.03,5026637.83
2024-05-24,71400.14,113996.36,65985.09,110287.79,77031.67,0.6,9.02,1.03,4993284.68
2024-05-25,103680.11,140386.77,87625.63,137304.07,122023.19,0.59,9.03,1.03,5078206.98
2024-05-26,148740.35,115667.52,77839.08,76618.74,53868.77,0.57,9.04,1.03,5024871.04
2024-05-27,109692.38,97062.54,51189.85,80443.34,116943.29,0.56,9.04,1.03,5013112.95
2024-05-28,92429.39,168173.04,160677.71,90731.2,120534.58,0.55,9.04,1.03,4979896.53
2024-05-29,91245.66,126671.11,137576.22,36862.52,73610.69,0.53,9.05,1.03,4856430.43
2024-05-30,53104.28,117212.33,76629.42,104142.35,75390.15,0.52,9.06,1.03,5082269.88
2024-05-31,126493.29,61710.87,108172.64,43416.14,93309.23,0.5,9.06,1.03,4945495.04
2024-06-01,97664.88,61350.77,112523.95,101591.78,108461.09,0.49,9.06,1.02,4963405.01
2024-06-02,94585.6,108781.46,135732.58,125958.69,95414.35,0.47,9.07,1.02,4899666.69
2024-06-03,195793.23,104365.64,75441.85,85693.71,113006.87,0.46,9.07,1.02,5009265.38
2024-06-04,108962.59,81576.32,132763.2,150313.48,152889.39,0.44,9.08,1.02,4955975.0
2024-06-05,77446.27,104229.48,83562.84,56184.97,84768.5,0.43,9.09,1.02,4895501.62
2024-06-06,87209.27,147658.81,59924.13,135737.82,48544.6,0.41,9.09,1.02,4905111.48
2024-06-07,134453.37,120862.07,121724.1,120254.11,124777.71,0.39,9.1,1.02,4996426.41
2024-06-08,103398.11,65769.74,138722.75,48519.0,150499.44,0.38,9.1,1.02,4896559.16
2024-06-09,56851.66,96654.74,177637.27,181323.83,111783.05,0.36,9.1,1.02,4878712.34
2024-06-10,127576.87,75851.01,64008.24,98087.64,67367.54,0.35,9.11,1.02,4828226.76
2024-06-11,79955.68,88369.0,120967.59,73675.48,96283.23,0.33,9.12,1.02,4767974.33
2024-06-12,156198.93,87591.53,87705.96,57787.38,66444.3,0.31,9.12,1.02,4842024.35
2024-06-13,132401.44,85670.63,123500.76,93399.46,119285.66,0.3,9.12,1.01,4853543.76
2024-06-14,86580.34,62345.94,55885.31,96177.79,59461.29,0.28,9.13,1.01,4879416.77
2024-06-15,138430.49,96170.36,62116.91,103079.37,90996.14,0.26,9.14,1.01,4699111.14
2024-06-16,102035.67,83181.77,76723.76,91066.12,69869.87,0.25,9.14,1.01,4742314.24
2024-06-17,125583.21,12116.54,102368.92,118996.76,103804.74,0.23,9.14,1.01,4756504.77
2024-06-18,114541.98,161589.16,80767.56,88371.11,89009.75,0.21,9.15,1.01,4772285.68
2024-06-19,74609.3,132663.09,119771.63,41951.08,105302.86,0.2,9.15,1.01,4752075.16
2024-06-20,80693.51,88710.98,130806.84,95519.16,100670.52,0.18,9.16,1.01,4740064.08
2024-06-21,130898.82,100564.57,117987.33,28975.67,70400.23,0.16,9.17,1.01,4753334.27
2024-06-22,89956.74,64850.37,148563.63,110613.12,118806.31,0.15,9.17,1.01,4674510.11
2024-06-23,87890.55,150871.69,112474.8,70620.99,98537.03,0.13,9.18,1.01,4753096.25
2024-06-24,71346.32,156918.66,63493.1,104900.81,70344.13,0.11,9.18,1.01,4714750.09
2024-06-25,112707.97,104700.81,140901.3,139422.25,167227.8,0.09,9.18,1.0,4663753.2
2024-06-26,161875.75,130705.92,81845.31,71537.54,114292.91,0.08,9.19,1.0,4746441.06
2024-06-27,67974.01,105258.6,127312.55,131837.69,95402.18,0.06,9.2,1.0,4730855.87
2024-06-28,100726.58,59898.24,147212.03,86998.31,142456.14,0.04,9.2,1.0,4686312.6
2024-06-29,142366.62,87645.3,113700.64,152595.84,155254.47,0.03,9.2,1.0,4475371.06
2024-06-30,97610.76,103957.84,55115.24,89045.42,95639.52,0.01,9.21,1.0,4691879.9
2024-07-01,113571.15,86363.57,72453.64,74785.21,110421.92,-0.01,9.22,1.0,4639312.19
2024-07-02,68128.19,93440.4,139682.33,120617.15,70359.92,-0.03,9.22,1.0,4686548.8
2024-07-03,112849.21,97258.01,94926.32,86926.31,95584.22,-0.04,9.22,1.0,4634772.84
2024-07-04,94385.67,97573.65,102387.21,74756.51,94028.12,-0.06,9.23,1.0,4638509.84
2024-07-05,129571.9,101567.75,122764.73,85664.8,105544.81,-0.08,9.24,1.0,4590245.16
2024-07-06,135621.58,68181.85,120889.69,98661.8,109982.81,-0.09,9.24,1.0,4600497.87
2024-07-07,177686.91,78489.52,108363.99,140265.4,116794.85,-0.11,9.25,0.99,4619556.09
2024-07-08,117389.0,61462.47,93739.95,41977.37,107129.28,-0.13,9.25,0.99,4517504.46
2024-07-09,109773.89,129334.47,90619.95,100692.42,63677.72,-0.15,9.26,0.99,4414937.27
2024-07-10,105831.53,36830.59,125736.96,118747.11,71845.99,-0.16,9.26,0.99,4465097.02
2024-07-11,89405.01,134607.71,116607.09,105803.46,83607.77,-0.18,9.26,0.99,4486942.89
2024-07-12,110154.52,141590.48,92281.0,139295.96,91532.78,-0.2,9.27,0.99,4458223.77
2024-07-13,91137.96,90934.58,132463.37,97769.64,131523.23,-0.21,9.28,0.99,4379247.82
2024-07-14,105053.83,21905.89,96128.98,94463.46,65111.83,-0.23,9.28,0.99,4347186.07
2024-07-15,139527.93,89160.68,74450.13,117769.89,89277.55,-0.25,9.28,0.99,4378916.87
2024-07-16,69803.72,98074.48,77230.88,102979.41,128590.28,-0.26,9.29,0.99,4443673.13
2024-07-17,134196.36,69682.05,70637.77,88287.74,91003.68,-0.28,9.3,0.99,4469694.4
2024-07-18,139513.45,84543.45,91827.7,115484.32,113812.47,-0.3,9.3,0.99,4423981.52
